No.,Time,Source,Destination,Protocol,Length,Info
16067,113.182099,192.168.178.52,192.168.178.59,RTP,1135,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31372, Time=2753164294"
16068,113.182108,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31373, Time=2753164294"
16069,113.182112,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31374, Time=2753164294"
16070,113.182116,192.168.178.52,192.168.178.59,RTP,167,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29865, Time=3842671919"
16071,113.182135,192.168.178.52,192.168.178.59,RTP,1136,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31375, Time=2753164294, Mark"
16072,113.182142,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31376, Time=2753170054"
16073,113.182152,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31377, Time=2753170054"
16074,113.182157,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31378, Time=2753170054"
16075,113.18216,192.168.178.52,192.168.178.59,RTP,164,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29866, Time=3842672879"
16076,113.182171,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31379, Time=2753170054"
16077,113.182175,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31380, Time=2753170054"
16079,113.182189,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31381, Time=2753170054"
16080,113.182194,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31382, Time=2753170054"
16081,113.182197,192.168.178.52,192.168.178.59,RTP,160,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29867, Time=3842673839"
16082,113.182208,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31383, Time=2753170054"
16083,113.182212,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31384, Time=2753170054"
16084,113.182223,192.168.178.52,192.168.178.59,RTP,1166,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31385, Time=2753170054"
16085,113.182227,192.168.178.52,192.168.178.59,RTP,1167,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31386, Time=2753170054"
16087,113.182242,192.168.178.52,192.168.178.59,RTP,1167,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31387, Time=2753170054"
16088,113.182247,192.168.178.52,192.168.178.59,RTP,158,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29868, Time=3842674799"
16089,113.18225,192.168.178.52,192.168.178.59,RTP,1167,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31388, Time=2753170054, Mark"
16090,113.182254,192.168.178.52,192.168.178.59,RTP,157,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29869, Time=3842675759"
16091,113.182286,192.168.178.52,192.168.178.59,RTP,1167,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31389, Time=2753175814"
16092,113.182292,192.168.178.52,192.168.178.59,RTP,1167,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31390, Time=2753175814"
16093,113.1823,192.168.178.52,192.168.178.59,RTP,1167,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31391, Time=2753175814"
16101,113.187604,192.168.178.52,192.168.178.59,RTP,1167,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31392, Time=2753175814"
16102,113.18806,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31393, Time=2753175814"
16103,113.188082,192.168.178.52,192.168.178.59,RTP,154,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29870, Time=3842676719"
16112,113.195653,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31394, Time=2753175814"
16114,113.198547,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31395, Time=2753175814"
16117,113.202923,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31396, Time=2753175814"
16118,113.203426,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31397, Time=2753175814"
16120,113.209561,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29871, Time=3842677679"
16121,113.209588,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31398, Time=2753175814"
16122,113.216447,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31399, Time=2753175814"
16123,113.218885,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31400, Time=2753175814"
16125,113.223246,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31401, Time=2753175814"
16126,113.227664,192.168.178.52,192.168.178.59,RTP,1168,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31402, Time=2753175814, Mark"
16127,113.228105,192.168.178.52,192.168.178.59,RTP,147,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29872, Time=3842678639"
16130,113.235449,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31403, Time=2753181484"
16131,113.239112,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31404, Time=2753181484"
16133,113.239687,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31405, Time=2753181484"
16134,113.243344,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31406, Time=2753181484"
16137,113.249536,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31407, Time=2753181484"
16138,113.249554,192.168.178.52,192.168.178.59,RTP,143,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29873, Time=3842679599"
16145,113.25568,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31408, Time=2753181484"
16146,113.2557,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31409, Time=2753181484"
16159,113.261851,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31410, Time=2753181484"
16163,113.267182,192.168.178.52,192.168.178.59,RTP,1138,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31411, Time=2753181484"
16164,113.277184,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29874, Time=3842680559"
16165,113.277211,192.168.178.52,192.168.178.59,RTP,1139,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31412, Time=2753181484"
16167,113.27722,192.168.178.52,192.168.178.59,RTP,1139,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31413, Time=2753181484"
16168,113.278895,192.168.178.52,192.168.178.59,RTP,1139,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31414, Time=2753181484"
16170,113.285186,192.168.178.52,192.168.178.59,RTP,1139,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31415, Time=2753181484"
16171,113.285211,192.168.178.52,192.168.178.59,RTP,1139,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31416, Time=2753181484"
16178,113.290476,192.168.178.52,192.168.178.59,RTP,150,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29875, Time=3842681519"
16185,113.293071,192.168.178.52,192.168.178.59,RTP,1139,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31417, Time=2753181484, Mark"
16195,113.308147,192.168.178.52,192.168.178.59,RTP,149,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29876, Time=3842682479"
16197,113.31388,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31418, Time=2753188774"
16198,113.313892,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31419, Time=2753188774"
16199,113.317162,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31420, Time=2753188774"
16202,113.323641,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31421, Time=2753188774"
16204,113.325806,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31422, Time=2753188774"
16205,113.329261,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29877, Time=3842683439"
16206,113.329271,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31423, Time=2753188774"
16207,113.336054,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31424, Time=2753188774"
16208,113.340538,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31425, Time=2753188774"
16210,113.344848,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31426, Time=2753188774"
16211,113.347027,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31427, Time=2753188774"
16212,113.347046,192.168.178.52,192.168.178.59,RTP,148,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29878, Time=3842684399"
16214,113.351229,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31428, Time=2753188774"
16215,113.358891,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31429, Time=2753188774"
16222,113.361609,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31430, Time=2753188774"
16230,113.364835,192.168.178.52,192.168.178.59,RTP,1125,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31431, Time=2753188774, Mark"
16231,113.369303,192.168.178.52,192.168.178.59,RTP,141,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29879, Time=3842685359"
16239,113.379642,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31432, Time=2753194444"
16240,113.379654,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31433, Time=2753194444"
16242,113.380718,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31434, Time=2753194444"
16243,113.385136,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31435, Time=2753194444"
16244,113.385146,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31436, Time=2753194444"
16245,113.388378,192.168.178.52,192.168.178.59,RTP,162,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29880, Time=3842686319"
16246,113.391863,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31437, Time=2753194444"
16247,113.395156,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31438, Time=2753194444"
16250,113.40071,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31439, Time=2753194444"
16251,113.403816,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31440, Time=2753194444"
16252,113.408154,192.168.178.52,192.168.178.59,RTP,161,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29881, Time=3842687279"
16253,113.411388,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31441, Time=2753194444"
16254,113.414581,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31442, Time=2753194444"
16255,113.421256,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31443, Time=2753194444"
16256,113.421285,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31444, Time=2753194444"
16265,113.429294,192.168.178.52,192.168.178.59,RTP,1153,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31445, Time=2753194444, Mark"
16266,113.429304,192.168.178.52,192.168.178.59,RTP,161,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29882, Time=3842688239"
16279,113.446521,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31446, Time=2753200294"
16280,113.446539,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31447, Time=2753200294"
16281,113.446638,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31448, Time=2753200294"
16282,113.446646,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31449, Time=2753200294"
16285,113.449985,192.168.178.52,192.168.178.59,RTP,164,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29883, Time=3842689199"
16286,113.450001,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31450, Time=2753200294"
16287,113.455147,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31451, Time=2753200294"
16288,113.45626,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31452, Time=2753200294"
16289,113.463046,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31453, Time=2753200294"
16290,113.465067,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31454, Time=2753200294"
16292,113.469553,192.168.178.52,192.168.178.59,RTP,160,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29884, Time=3842690159"
16293,113.469582,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31455, Time=2753200294"
16294,113.479469,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31456, Time=2753200294"
16297,113.480861,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31457, Time=2753200294"
16298,113.483866,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31458, Time=2753200294"
16300,113.4913,192.168.178.52,192.168.178.59,RTP,1116,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31459, Time=2753200294"
16301,113.49134,192.168.178.52,192.168.178.59,RTP,157,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29885, Time=3842691119"
16302,113.491349,192.168.178.52,192.168.178.59,RTP,1117,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31460, Time=2753200294, Mark"
16305,113.506453,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31461, Time=2753206054"
16306,113.506506,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31462, Time=2753206054"
16307,113.506528,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31463, Time=2753206054"
16309,113.510788,192.168.178.52,192.168.178.59,RTP,156,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29886, Time=3842692079"
16310,113.51082,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31464, Time=2753206054"
16311,113.512948,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31465, Time=2753206054"
16312,113.519677,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31466, Time=2753206054"
16313,113.522391,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31467, Time=2753206054"
16314,113.525096,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31468, Time=2753206054"
16316,113.533178,192.168.178.52,192.168.178.59,RTP,160,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29887, Time=3842693039"
16317,113.533211,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31469, Time=2753206054"
16324,113.537166,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31470, Time=2753206054"
16325,113.538228,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31471, Time=2753206054"
16332,113.542644,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31472, Time=2753206054"
16340,113.547713,192.168.178.52,192.168.178.59,RTP,1114,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31473, Time=2753206054"
16341,113.550994,192.168.178.52,192.168.178.59,RTP,159,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29888, Time=3842693999"
16344,113.552364,192.168.178.52,192.168.178.59,RTP,1115,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31474, Time=2753206054, Mark"
16347,113.56935,192.168.178.52,192.168.178.59,RTP,153,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29889, Time=3842694959"
16348,113.57331,192.168.178.52,192.168.178.59,RTP,1126,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31475, Time=2753211724"
16349,113.573348,192.168.178.52,192.168.178.59,RTP,1126,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31476, Time=2753211724"
16351,113.5814,192.168.178.52,192.168.178.59,RTP,1126,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31477, Time=2753211724"
16353,113.592311,192.168.178.52,192.168.178.59,RTP,1126,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31478, Time=2753211724"
16354,113.592351,192.168.178.52,192.168.178.59,RTP,1126,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31479, Time=2753211724"
16355,113.592359,192.168.178.52,192.168.178.59,RTP,149,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29890, Time=3842695919"
16356,113.592375,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31480, Time=2753211724"
16357,113.597392,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31481, Time=2753211724"
16358,113.599632,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31482, Time=2753211724"
16360,113.602347,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31483, Time=2753211724"
16374,113.611139,192.168.178.52,192.168.178.59,RTP,153,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29891, Time=3842696879"
16375,113.611171,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31484, Time=2753211724"
16381,113.614091,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31485, Time=2753211724"
16382,113.619287,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31486, Time=2753211724"
16386,113.625332,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31487, Time=2753211724"
16387,113.62537,192.168.178.52,192.168.178.59,RTP,1127,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31488, Time=2753211724, Mark"
16389,113.627464,192.168.178.52,192.168.178.59,RTP,163,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29892, Time=3842697839"
16391,113.636613,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31489, Time=2753217574"
16392,113.636673,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31490, Time=2753217574"
16393,113.640562,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31491, Time=2753217574"
16394,113.642135,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31492, Time=2753217574"
16397,113.648748,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31493, Time=2753217574"
16398,113.648758,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29893, Time=3842698799"
16406,113.651442,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31494, Time=2753217574"
16413,113.657864,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31495, Time=2753217574"
16421,113.664166,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31496, Time=2753217574"
16424,113.6686,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31497, Time=2753217574"
16425,113.668612,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31498, Time=2753217574"
16426,113.668615,192.168.178.52,192.168.178.59,RTP,162,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29894, Time=3842699759"
16428,113.676876,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31499, Time=2753217574"
16431,113.683097,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31500, Time=2753217574"
16433,113.683117,192.168.178.52,192.168.178.59,RTP,1146,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31501, Time=2753217574"
16434,113.688774,192.168.178.52,192.168.178.59,RTP,1147,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31502, Time=2753217574"
16435,113.6888,192.168.178.52,192.168.178.59,RTP,152,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29895, Time=3842700719"
16436,113.688803,192.168.178.52,192.168.178.59,RTP,1147,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31503, Time=2753217574, Mark"
16449,113.700683,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31504, Time=2753223244"
16458,113.706267,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31505, Time=2753223244"
16459,113.706278,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31506, Time=2753223244"
16462,113.70747,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31507, Time=2753223244"
16463,113.711849,192.168.178.52,192.168.178.59,RTP,151,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29896, Time=3842701679"
16464,113.712985,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31508, Time=2753223244"
16465,113.714135,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31509, Time=2753223244"
16466,113.721347,192.168.178.52,192.168.178.59,RTP,1111,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31510, Time=2753223244"
16467,113.724329,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31511, Time=2753223244"
16469,113.730733,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31512, Time=2753223244"
16471,113.730748,192.168.178.52,192.168.178.59,RTP,163,"PT=DynamicRTP-Type-111, SSRC=0xDA1AC73D, Seq=29897, Time=3842702639"
16472,113.73075,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31513, Time=2753223244"
16473,113.741737,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31514, Time=2753223244"
16474,113.741767,192.168.178.52,192.168.178.59,RTP,1112,"PT=DynamicRTP-Type-124, SSRC=0x1F2228DC, Seq=31515, Time=2753223244"
